cell_length,89106_muR,89106_sigmaR,138683_muR,138683_sigmaR,184205_muR,184205_sigmaR,238915_muR,238915_sigmaR,278988_muR,278988_sigmaR,317503_muR,317503_sigmaR,361200_muR,361200_sigmaR,390696_muR,390696_sigmaR,419261_muR,419261_sigmaR,478731_muR,478731_sigmaR,529635_muR,529635_sigmaR,582479_muR,582479_sigmaR,609415_muR,609415_sigmaR,675535_muR,675535_sigmaR,857741_muR,857741_sigmaR,1050621_muR,1050621_sigmaR,1141084_muR,1141084_sigmaR,1247573_muR,1247573_sigmaR,1294874_muR,1294874_sigmaR,1343534_muR,1343534_sigmaR,1381955_muR,1381955_sigmaR,1434983_muR,1434983_sigmaR,1490213_muR,1490213_sigmaR,1544332_muR,1544332_sigmaR,1637533_muR,1637533_sigmaR,1691393_muR,1691393_sigmaR,1770230_muR,1770230_sigmaR,1843762_muR,1843762_sigmaR,1893823_muR,1893823_sigmaR,1939174_muR,1939174_sigmaR,2011787_muR,2011787_sigmaR,2068333_muR,2068333_sigmaR,2089891_muR,2089891_sigmaR,2119822_muR,2119822_sigmaR,2167711_muR,2167711_sigmaR,2228702_muR,2228702_sigmaR,2290211_muR,2290211_sigmaR,2358096_muR,2358096_sigmaR,2407106_muR,2407106_sigmaR,2476628_muR,2476628_sigmaR,2591047_muR,2591047_sigmaR,2700020_muR,2700020_sigmaR,2778037_muR,2778037_sigmaR,2818831_muR,2818831_sigmaR,2860445_muR,2860445_sigmaR,2887493_muR,2887493_sigmaR,2947724_muR,2947724_sigmaR,2995043_muR,2995043_sigmaR,3042391_muR,3042391_sigmaR,3059496_muR,3059496_sigmaR,3147273_muR,3147273_sigmaR,3186006_muR,3186006_sigmaR,3238409_muR,3238409_sigmaR,3322004_muR,3322004_sigmaR,3365537_muR,3365537_sigmaR,3418776_muR,3418776_sigmaR,3525463_muR,3525463_sigmaR,3563721_muR,3563721_sigmaR,3720965_muR,3720965_sigmaR,3817644_muR,3817644_sigmaR,3960236_muR,3960236_sigmaR,4158275_muR,4158275_sigmaR,4227578_muR,4227578_sigmaR,4252177_muR,4252177_sigmaR,4326932_muR,4326932_sigmaR,4362293_muR,4362293_sigmaR,4427841_muR,4427841_sigmaR,4569174_muR,4569174_sigmaR
2.38920609651835,0.195639472308121,0.0858484306091199,0.124285155992178,0.09096949962041,0.135326222514338,0.0871409224197354,0.12268063956876,0.0657677959281321,0.0559283201964801,0.0754322533028739,0.060196760710191,0.0723405426747776,0.0653836441703887,0.0806425876999098,0.0372855467976534,0.0832827135761573,0.201963378487289,0.0831238907965983,0.19864931034363,0.0733871035836007,0.0905991283070648,0.0554052091480914,0.102535253693547,0.0424388653372592,0.0571869226746815,0.0270796029884554,0.0612190054231527,0.01059235344809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403926756974578,0.0261476623361661,0.19574912068768,0.0792228968818671,0.0932138669941335,0.0754414932517734,0.0434998045972623,0.0850688350876877,0.0793940710947612,0.0735357830594295,0.0590354490962845,0.0749203942129491,0.141462387668949,0.0722013269666616,0.0518148704524097,0.0763969161001889,0.0515528466721286,0.0843166909170612,0.0805513229252009,0.078952439344618,0.11185664039296,0.0883803028227692,0.0993246551718152,0.0701917968366829,0.077618866424343,0.0930358077239558,0.193694688104759,0.0910320330266172,0.0451087408381125,0.0843964398483623,0.090676023291717,0.0863026392261674,0.103630570417228,0.0959718487545781,0.0600656790521842,0.088281275498613,0.112771852095281,0.0849709411167581,0.108749511493156,0.0834362786084297,0.130499413791787,0.0893624560307846,0.0559283201964801,0.0778040343270398,0.0782557889232483,0.0784147417067767,0.0838924802947201,0.0749878818549531,0.102535253693547,0.0804995308376774,0.120393521420382,0.0813084127765758,0.159521415882006,0.0748897293457632,0.0547748995891366,0.0789711376197574
2.44071984237175,0.19864931034363,0.0857364915121936,0.118070898192569,0.0908786309411148,0.138548275431346,0.0882752415910057,0.125672850289949,0.0680959074463269,0.0652497068958934,0.0744685181723516,0.0902951410652866,0.0710075747554588,0.0653836441703887,0.0802648672721261,0.0434998045972623,0.0829324410928063,0.208177636286898,0.0836218412237042,0.195639472308121,0.0740241698063552,0.140584854269583,0.0841500953278638,0.152249316090418,0.0642594635310399,0.111364007313853,0.0566631946540751,0.115993905012289,0.0380476999116053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359065286542712,0.025153561046765,0.0838924802947201,0.0548066167067789,0.173999218389049,0.0871642609216042,0.0963209958939379,0.0787446513465767,0.0434998045972623,0.0865056350811313,0.0552306581528774,0.07628166777185,0.0466069334970667,0.0745457694217247,0.13544271159793,0.0725425027459988,0.0226690058229292,0.0786606758855604,0.0289984762530723,0.0850595895098698,0.083773375842209,0.0792169770552832,0.130499413791787,0.0887660992549906,0.102334493207325,0.0730813567233307,0.0739227299279457,0.093393632493133,0.209315227468046,0.0905815874582322,0.0708851641741768,0.082334429404654,0.0841991644851658,0.0858982668032596,0.090258883911779,0.0944136254584291,0.06340266122175,0.0880001336825801,0.125660063763313,0.081584145336148,0.105642382593351,0.0830914470566552,0.121178027092374,0.0889360323837626,0.0683568357956979,0.0767392640828779,0.0782557889232483,0.0773941691425522,0.090106738094329,0.0760760170201063,0.105642382593351,0.0795583337544399,0.123403359455892,0.0788844614585253,0.171560768024044,0.0741872366763809,0.0741072170911849,0.0789098075147019
2.49226682964889,0.192629634272611,0.0894999915142997,0.108749511493156,0.0920641430024922,0.154658540016386,0.087480964357083,0.113704007405192,0.0694029113139927,0.0528211912966756,0.0766294503949595,0.0933049791007961,0.0724299598948097,0.0965187128229547,0.0776950123821193,0.0745710935953068,0.0818657590555894,0.211284765186702,0.0833137521628281,0.195639472308121,0.0748762927375806,0.143708962142241,0.0846036250742113,0.130499413791787,0.0713415887316074,0.171560768024044,0.0840946250762928,0.173990857518434,0.0679668763623571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745710935953068,0.02319808839695,0.0867741109144888,0.0480062606433793,0.127392284891982,0.0832284930357557,0.170892089489245,0.0840847784279292,0.062142577996089,0.0786661970193466,0.0466069334970667,0.0857640322811342,0.0586825742874322,0.0764577276052462,0.0497140623968712,0.0742874238044143,0.138452549633439,0.0732163568964537,0.0388611528393073,0.0772034725243948,0.0418866879211045,0.0838388194804086,0.083773375842209,0.0791619938446538,0.136713671591396,0.0913419193127937,0.0963148171363057,0.0734326257622031,0.0480497744531647,0.093743704118951,0.215563443213361,0.0931189483832626,0.0354425820870884,0.0831019148666547,0.0841991644851658,0.0846219087815132,0.0802301190326925,0.0929910410279598,0.0400437860347895,0.0877501642419912,0.0902174816762251,0.0828138110316904,0.124285155992178,0.0821941547074367,0.130499413791787,0.0867140546241433,0.090106738094329,0.0758905769688505,0.0782557889232483,0.0780049666781411,0.0869996091945245,0.0773520388417789,0.105642382593351,0.0816476970746315,0.114373845349363,0.0772067964310862,0.120393521420382,0.0774377456363235,0.0708851641741768,0.0779851630457449
2.54478298007175,0.183600120166083,0.0882192580314356,0.108749511493156,0.0913333451290973,0.161102645850402,0.0882406945371548,0.110711796684003,0.0722933881964358,0.0590354490962845,0.0755184340177236,0.0902951410652866,0.0713758341359785,0.0965187128229547,0.0763533742544677,0.105642382593351,0.0791973376678144,0.22371328078592,0.0846473031632483,0.195639472308121,0.07284666912848,0.146833070014898,0.085636724011868,0.133606542691591,0.0690023286818439,0.168550929988535,0.0869441695754438,0.16432469876741,0.0863327640285726,0.0559283201964801,0.0264183516023007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468616180898611,0.0237212153755365,0.152249316090418,0.0494741677334912,0.113704007405192,0.0725088063863978,0.090106738094329,0.0868518240635585,0.177106347288854,0.0846885476887193,0.0714639646955023,0.0765366811619398,0.0559283201964801,0.0851603023876356,0.0586825742874322,0.0761889558164971,0.02796416009824,0.0755784660909832,0.120393521420382,0.0777403484734334,0.0485764410491341,0.0750345637236845,0.0386646350040964,0.0843233004415219,0.0579969525061447,0.0802619906073967,0.130499413791787,0.0938106883619776,0.0933049791007961,0.0747910115971002,0.0369613649639729,0.0945382617965795,0.221811658958676,0.0940345035101283,0.0741072170911849,0.081298898585697,0.0841991644851658,0.0851468866139171,0.113659335296314,0.0921024943907059,0.0700766255608816,0.0868312073370262,0.086995428759217,0.0850157363759068,0.108749511493156,0.0828377276612888,0.127392284891982,0.0867130461518509,0.0963209958939379,0.0748659172662134,0.0752459508877388,0.0770030770140189,0.0932138669941334,0.0759869756141782,0.108749511493156,0.0807505997696974,0.114373845349363,0.0743389233089451,0.123403359455892,0.0763047386454126,0.0612190054231527,0.0770554822578122
2.59644712367516,0.120393521420382,0.0913531131167716,0.114963769292765,0.0904176956755442,0.16432469876741,0.0886591027684533,0.125672850289949,0.0681531278980701,0.0497140623968712,0.0774969012542676,0.0842754649942675,0.0710599911708865,0.0996322196882113,0.077079132598808,0.105642382593351,0.0797854949769122,0.22371328078592,0.0862702378385296,0.195639472308121,0.0766155212475978,0.146833070014898,0.0840702852772524,0.130499413791787,0.0705815862187614,0.171560768024044,0.0865425513891967,0.161102645850402,0.0861423113945355,0.11185664039296,0.0549714309727524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598442144237854,0.00937165165602653,0.0582917292589609,0.0284049291004183,0.0905991283070648,0.0495365373425774,0.226820409685725,0.073176558992921,0.119688428847571,0.0731587101259159,0.0932138669941335,0.0867731026772659,0.177106347288854,0.0837822893616461,0.062142577996089,0.0759148416325924,0.0776782224951112,0.0833855589518603,0.0828459872293161,0.0758711642625634,0.0466069334970667,0.0755957633043288,0.120393521420382,0.0776098431498463,0.0680070174687877,0.0743448348703336,0.0579969525061447,0.0841372030512226,0.0579969525061447,0.0793199118071202,0.127392284891982,0.0941112892693761,0.0782557889232484,0.0767897662669076,0.0369613649639729,0.0950138791016317,0.231183982576648,0.0967200284024321,0.086995428759217,0.0806935497517396,0.090676023291717,0.0834445067261726,0.117002256922677,0.0928071401803916,0.0667396433913158,0.0875788621759614,0.0773292700081929,0.0879462799585482,0.11185664039296,0.0823418871561977,0.133606542691591,0.0861393316042365,0.0838924802947201,0.0752178273463087,0.0782557889232484,0.0764325608842198,0.090106738094329,0.0756520648924888,0.127392284891982,0.0822278193689972,0.108354169278344,0.075488237363835,0.120393521420382,0.077239618005382,0.0418866879211045,0.0770675442515693
2.64635025305931,0.129423035526911,0.0885180213336319,0.124285155992178,0.0900335077264641,0.161102645850402,0.0884637140340707,0.131657271732328,0.0650262333799695,0.0559283201964801,0.0765163033087665,0.0541770846391719,0.0730950707131496,0.0934052059576981,0.0779576920162438,0.102535253693547,0.0791228612933384,0.217499022986311,0.0866749680247971,0.19864931034363,0.0758006779331237,0.140584854269583,0.0839942439330511,0.133606542691591,0.0690277816719204,0.159521415882006,0.0886355245057326,0.157880592933394,0.0854606007737545,0.161570702789831,0.0815425720187614,0.0421377324971337,0.0189075007266009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590354490962845,0.0211321843342162,0.116696218126381,0.0291161018101104,0.116583458517922,0.0577954937850504,0.137460746396926,0.0744668705602237,0.233034667485334,0.0784088806616862,0.101735164520435,0.0752219328719088,0.0932138669941335,0.0876127413197719,0.164677831689636,0.086479632736201,0.062142577996089,0.0773054309384943,0.0714639646955023,0.0857585806887042,0.0862979033638709,0.0748082663876306,0.0466069334970667,0.0746345419946629,0.114373845349363,0.0755331326520962,0.0744838762753389,0.0736888699274812,0.0451087408381125,0.0854424245611133,0.0644410583401607,0.0791368568546694,0.102535253693547,0.0950894679144113,0.0812656269587579,0.0754608418448773,0.0369613649639729,0.0954851050817455,0.228059874703991,0.0934542757862213,0.115993905012289,0.0802298806427091,0.0971528820982682,0.081738100226486,0.117002256922677,0.094032906753487,0.0934355007478421,0.0864173535045113,0.115993905012289,0.0855330872140474,0.0963209958939379,0.0806571116782665,0.136713671591396,0.0873422552438999,0.0807853513949157,0.0766392182321731,0.0812656269587579,0.0750264058042723,0.090106738094329,0.076688819094772,0.121178027092374,0.0805478736180017,0.120393521420382,0.0759334090514519,0.171560768024044,0.0714003421833896,0.0418866879211045,0.0773066580477081
2.69944337007391,0.13243287356242,0.0890104562234525,0.133606542691591,0.0888541147533082,0.161102645850402,0.0874660478850614,0.134649482453517,0.0648424422621875,0.0559283201964801,0.0772094599866631,0.060196760710191,0.069465020699096,0.0934052059576981,0.0782834664874143,0.0994281247937423,0.0808603750018589,0.217499022986311,0.0869375376323207,0.213698500521178,0.0823645731162338,0.140584854269583,0.0842788949196365,0.130499413791787,0.0730753826917577,0.159521415882006,0.0878067865809978,0.157880592933394,0.0853219713659773,0.152249316090418,0.0829022170689165,0.0842754649942675,0.0434483476611623,0.0752459508877388,0.0247326745053343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451948536893306,0.0235399680751275,0.00310712889980445,0.0293033192449843,0.0622378470064638,0.0220558051963002,0.121178027092373,0.0436592730919708,0.176540432550167,0.052534857877928,0.174875187776883,0.0860133906786616,0.134336638524269,0.0782284941006829,0.236141796385138,0.0777736745162808,0.110711796684003,0.074251637467846,0.130499413791787,0.0877163105225642,0.161570702789831,0.0859755257503318,0.0497140623968712,0.0786782946764107,0.0466069334970667,0.0869969711966549,0.0828459872293161,0.0741232586314994,0.062142577996089,0.0737463701071897,0.144472225704459,0.0634459765127325,0.0680070174687877,0.0740722676705157,0.0483307937551206,0.0845630550586109,0.086995428759217,0.0774991248724445,0.142927929391005,0.0945185707722521,0.0752459508877388,0.0774284332736948,0.0480497744531647,0.0951363668931926,0.209315227468046,0.0923880278468113,0.112771852095281,0.0810307089417421,0.103629740904819,0.0815555029025057,0.127031021801763,0.0935220488122507,0.0867615364087105,0.0862977073660491,0.112771852095281,0.0838781973972252,0.108749511493156,0.0796524964893478,0.146035058290809,0.084753252629711,0.0807853513949157,0.0748164682209932,0.0842754649942675,0.0753169322958632,0.0776782224951112,0.077875130482149,0.114963769292765,0.0811929422709941,0.114373845349363,0.076343084002221,0.159521415882006,0.0718438114488312,0.0451087408381125,0.078779062643578
2.75109577015135,0.192629634272611,0.0853615908739846,0.149142187190614,0.0890308737881764,0.151436487099378,0.0854679621774687,0.125672850289949,0.065660749609039,0.0776782224951112,0.0748159338191559,0.0632065987457006,0.0692882168831745,0.0716106579009019,0.0800320114040303,0.0838924802947201,0.0825250408213892,0.217499022986311,0.0872845598387575,0.210688662485669,0.0784061809494432,0.134336638524269,0.0861383631777328,0.118070898192569,0.0758464547784835,0.150491901775478,0.0876360397450641,0.161102645850402,0.085556855499409,0.149142187190614,0.0819499953937467,0.13243287356242,0.0636889714764862,0.13243287356242,0.0539999489105161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372855467976534,0.0261658872621345,0.0903897073786612,0.0494082178187744,0.0590354490962845,0.0523404469895246,0.127933352179953,0.0438260490529718,0.183320605088462,0.0668462827511003,0.179532643271356,0.0633776079830598,0.178113617180158,0.0866705898329467,0.124964314906296,0.0795638494854408,0.245463183084551,0.0807534233322817,0.0718130573085424,0.0752189537534014,0.127392284891982,0.0866086591266568,0.164677831689636,0.0850850085142843,0.062142577996089,0.0788497331636435,0.0248570311984356,0.089000273146293,0.0793940710947612,0.0736091804668783,0.062142577996089,0.0731252265820531,0.150491901775478,0.0618508250659471,0.074483876275339,0.0729252875200965,0.0515528466721286,0.0836502520209342,0.0902174816762251,0.0787368770847518,0.136713671591396,0.0932189975959224,0.087285303029777,0.0761935464324014,0.025872955474781,0.0958861496484195,0.171825932996157,0.0936083035696987,0.112771852095281,0.0810264780619847,0.103629740904819,0.0815428797329386,0.090258883911779,0.0940701655575581,0.0900985185782763,0.0843712638404327,0.115993905012289,0.0843574198720548,0.11185664039296,0.0796706618734781,0.149142187190614,0.0828306396679659,0.0776782224951112,0.0765244363927659,0.0842754649942675,0.0762568558069128,0.0714639646955023,0.0775011468721378,0.0932138669941334,0.0794850003703351,0.105344331242834,0.0784722717837595,0.159521415882006,0.062810984582314,0.0644410583401607,0.078172776474712
2.80294950885995,0.186609958201592,0.0858865788213275,0.1398208004912,0.0893699002385446,0.14821443418237,0.0850157247124764,0.128665061011139,0.063794115586537,0.0652497068958934,0.0765144709923322,0.0902951410652866,0.066490886264838,0.0716106579009019,0.0803637370370962,0.0932138669941334,0.0822180578744851,0.22371328078592,0.0834421897643629,0.210688662485669,0.0781098023028591,0.143708962142241,0.0855640445010399,0.124285155992178,0.0770215565505969,0.162531253917516,0.0885630394736402,0.154658540016386,0.0846529105134713,0.152249316090418,0.0835471461110171,0.138452549633439,0.0658075993016176,0.19864931034363,0.0844797611459129,0.0515528466721286,0.0221790973317404,0.0562339417078334,0.0215898575151646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403926756974578,0.0250728172851874,0.0776782224951112,0.0545667671379343,0.138812764902944,0.0751028901011251,0.118070898192569,0.0760975807278645,0.159052275683185,0.074716137271619,0.189534862888071,0.0706300853477745,0.176540432550167,0.0688262205635355,0.178113617180158,0.0859805755524159,0.121840207033639,0.0821074124797691,0.248570311984356,0.0787630697872436,0.0897663216356781,0.0741758716745589,0.127392284891982,0.0861629459856761,0.180213476188658,0.0837167926371323,0.090106738094329,0.077089039266522,0.0248570311984356,0.0874673585795444,0.0517787420183225,0.0760204616270607,0.0652497068958934,0.0739915719911602,0.156511577846497,0.064959582072598,0.0712454468720633,0.0737600303451455,0.0515528466721286,0.0827689409516978,0.083773375842209,0.0789473794226376,0.146035058290809,0.091484975563948,0.0842754649942675,0.0777888519370646,0.0369613649639729,0.0950382933825489,0.171825932996157,0.0956021888874149,0.119215957929297,0.0801798878388591,0.0971528820982682,0.0832073309815474,0.090258883911779,0.0935624623424687,0.06340266122175,0.0856718537650839,0.106327746261265,0.0832378591152713,0.0807853513949157,0.083550673785413,0.136713671591396,0.0809163840711314,0.0838924802947201,0.0740132650954625,0.060196760710191,0.077480837149408,0.0745710935953068,0.0766735828260854,0.0994281247937424,0.0780482721844582,0.105344331242834,0.0767863541140851,0.153501739810987,0.0629506039472186,0.0708851641741768,0.0786279354590669
2.85375578403653,0.186609958201592,0.0871756336238866,0.124285155992178,0.0913200752093288,0.154658540016386,0.0850455707258281,0.134649482453517,0.0624154358990435,0.062142577996089,0.07684062214046,0.087285303029777,0.0674050090017064,0.0716106579009019,0.0808975369116485,0.105642382593351,0.082259248758945,0.22371328078592,0.0837624929767907,0.20165914837914,0.0766358584369271,0.140584854269583,0.084874307041993,0.121178027092374,0.0749627572688724,0.159521415882006,0.0893300643688318,0.151436487099378,0.0838352464506535,0.155356444990222,0.085350355462449,0.147482063739968,0.0644173209822626,0.192629634272611,0.0846185701219071,0.103105693344257,0.0445449422116262,0.109343775543009,0.0447048521698178,0.044883160817839,0.015992958353347,0.0473668792512236,0.0155905247818618,0,0,0,0,0,0,0,0,0,0,0,0,0.0434998045972623,0.0213926286602528,0.0386646350040965,0.0277517135453167,0.0869996091945246,0.0533361799493991,0.118070898192569,0.083082814765253,0.129128153398087,0.0789172563234045,0.173999218389049,0.0730205097761422,0.159052275683185,0.0781673168894946,0.19574912068768,0.0701911511654214,0.176540432550167,0.0664970252559134,0.178113617180158,0.0864614235876841,0.124964314906296,0.0834935185006438,0.248570311984356,0.0792586430788318,0.113704007405192,0.0713323456644055,0.124285155992178,0.0855882075630649,0.180213476188658,0.0876402440626188,0.0994281247937423,0.0775432633204724,0.0403926756974578,0.087015805636113,0.0552306581528774,0.07599901640964,0.0559283201964801,0.0749781638775722,0.156511577846497,0.0706667873952859,0.0712454468720633,0.0760740366596619,0.0547748995891366,0.0826611258328733,0.083773375842209,0.0797624879401417,0.118070898192569,0.0903272456001395,0.087285303029777,0.0758021526936388,0.0221768189783837,0.0949812825362081,0.184322364486787,0.0945751165397789,0.122438010846305,0.0797194702812443,0.0939144526949926,0.0820117902246306,0.0802301190326925,0.0935722042922001,0.06340266122175,0.0853947878713854,0.0998836404272492,0.0839393649307841,0.0776782224951112,0.0818555648150535,0.133606542691591,0.0812797486684995,0.0838924802947201,0.0736675278816686,0.0361180564261146,0.079251073831137,0.0528211912966756,0.0771177089607059,0.11185664039296,0.0763630331202232,0.0993246551718152,0.0752171900627338,0.156511577846497,0.0660949254375509,0.0805513229252009,0.0769579622283231
2.90453821967075,0.189619796237102,0.088447614415257,0.105642382593351,0.0912479382929528,0.151436487099378,0.0866690661959006,0.128665061011139,0.065970013180043,0.0590354490962845,0.0776186546330059,0.087285303029777,0.0685926485400043,0.0902916990924415,0.0774938115450326,0.118070898192569,0.0819893976079667,0.226820409685725,0.0806236502236856,0.213698500521178,0.0816060659087165,0.137460746396926,0.0848520428261145,0.1398208004912,0.072790334623975,0.171560768024044,0.0916294773322254,0.151436487099378,0.083838711585259,0.152249316090418,0.0855727126156404,0.147482063739968,0.0688280782228876,0.19864931034363,0.0841343858107043,0.14821443418237,0.0679251065484569,0.15620539363287,0.0715845532657081,0.104727375241624,0.0370714927013306,0.0726292148518762,0.0395459435535333,0.0233588751869605,0.0210459597901438,0,0,0,0,0,0,0,0,0.0285348348514583,0.0234151495910194,0.0745710935953068,0.0467480989930945,0.0805513229252009,0.055634950074118,0.121178027092374,0.0822030756795987,0.0838924802947201,0.0862422702563269,0.129128153398087,0.0794792080267034,0.177106347288854,0.0752357620390247,0.15559461751616,0.0747299394734106,0.201963378487289,0.0700824283782899,0.170556011107788,0.0677598887243084,0.181352046583434,0.0868551845333191,0.131212530651611,0.0840921048757558,0.245463183084551,0.0785773455077848,0.161579378944221,0.0647463816392203,0.127392284891982,0.0866520098432281,0.186427733988267,0.0891850613733727,0.090106738094329,0.0767482414800469,0.0652497068958934,0.0843914905582191,0.0586825742874322,0.0754944924512021,0.0497140623968712,0.0758047402195435,0.150491901775478,0.0720299007914643,0.0680070174687877,0.0768850243582226,0.0515528466721286,0.0832622975765037,0.0805513229252009,0.081144617961461,0.0776782224951112,0.0950094055216026,0.0812656269587579,0.0737742818843698,0.0480497744531647,0.0945640848914838,0.165577717250843,0.093796747153489,0.119215957929297,0.0777381319946963,0.0971528820982682,0.0823000213098449,0.117002256922677,0.0921802681658024,0.0600656790521842,0.0862905919381074,0.109549799178273,0.0825728173979007,0.0807853513949157,0.0802858986376354,0.136713671591396,0.082908378897084,0.0776782224951112,0.0712165728255656,0.0331082183906051,0.0784375196864639,0.0341784178978489,0.078537314024585,0.118070898192569,0.0751574202762642,0.108354169278344,0.0728245500858181,0.141462387668949,0.0728047600053651,0.0612190054231527,0.0767105883298778
2.95553063502566,0.192629634272611,0.0899499061448903,0.102535253693547,0.0906437830882435,0.157880592933394,0.087092201416695,0.125672850289949,0.0671637902123719,0.0683568357956979,0.0769192683046383,0.087285303029777,0.0692580053131798,0.105859233418725,0.0759660538819662,0.11185664039296,0.0837413247663599,0.229927538585529,0.0849729263752759,0.219718176592197,0.0848178428972925,0.137460746396926,0.0853572198925933,0.142927929391005,0.0714624833300034,0.144472225704459,0.0936155359047907,0.157880592933394,0.0848508074656396,0.152249316090418,0.0861771639613627,0.147482063739968,0.0691536450909247,0.19864931034363,0.0803775839287986,0.141770328348354,0.0692631240210303,0.146833070014898,0.0758968624250049,0.155594957501842,0.0525438110790302,0.104207134352692,0.0616762747571479,0.0300328395260921,0.0438632561803027,0.0266958573565263,0.019518637129818,0.026989497957539,0.00636148567553209,0,0,0.0266958573565263,0.0219878418646584,0.0570696697029166,0.0473549483257838,0.11185664039296,0.0700118394593938,0.119215957929297,0.0832012375173121,0.118070898192569,0.0847365620408475,0.0714639646955023,0.0867807051309287,0.122671745728183,0.0791655855298473,0.177106347288854,0.0805862124885098,0.186713541019392,0.0658321950213247,0.198856249587485,0.0689311814682017,0.167563800386599,0.0657908695759811,0.18459047598671,0.0829257962898847,0.134336638524269,0.0819436862629748,0.242356054184747,0.0798845568648265,0.155594957501842,0.0644455153136711,0.130499413791787,0.0854483126526267,0.186427733988267,0.0891840471763336,0.0932138669941334,0.0743599509526825,0.0714639646955023,0.0839509813380195,0.0586825742874322,0.0751700820403121,0.0403926756974578,0.0765905894039967,0.153501739810987,0.0701592237507674,0.0712454468720633,0.077245201904925,0.0708851641741768,0.0825238695596813,0.083773375842209,0.0802694981182237,0.0932138669941335,0.0961142712886751,0.0812656269587579,0.071774277288782,0.0443536379567674,0.0949549428350246,0.153081285760213,0.0937711997168984,0.119215957929297,0.0795208677838497,0.0712454468720633,0.0831322077098246,0.123688100175401,0.0920349359495028,0.0900985185782763,0.0835463453105377,0.112771852095281,0.0812724747233171,0.114963769292765,0.0752470060628849,0.149142187190614,0.0820530348211783,0.0807853513949156,0.0700073230317554,0.0541770846391719,0.0766178870350094,0.0310712889980445,0.0794747077766333,0.102535253693547,0.0754717803209412,0.111364007313853,0.0709236401202464,0.13243287356242,0.0779621685983781,0.0515528466721286,0.0764872382209238
